cpu_temp,slot,channel,state,ms
29.5,3,2,close,21
29.5,3,3,close,22
29.5,6,0,close,21
29.5,6,0,open,15
29.5,6,1,close,16
29.5,6,1,open,14
29.5,6,2,close,19
29.5,6,2,open,13
29.5,6,3,close,18
29.5,6,2,close,18
29.5,6,3,close,19
29.5,9,0,close,18
29.5,9,0,open,13
29.5,9,1,close,15
29.5,9,1,open,15
29.5,9,2,close,15
29.5,9,2,open,13
29.5,9,3,close,14
29.5,9,3,open,12
29.5,12,0,close,21
29.5,12,0,open,13
29.5,12,1,close,22
29.5,12,1,open,15
29.5,12,2,close,17
29.5,12,2,open,14
29.5,12,3,close,23
29.5,12,3,open,14
29.5,12,0,close,18
29.5,12,1,close,19
29.5,12,2,close,17
29.5,3,0,close,17
29.5,3,0,open,15
29.5,3,1,close,15
29.5,3,1,open,16
29.5,3,2,close,21
29.5,3,2,open,15
29.5,3,3,close,17
29.5,3,0,close,18
29.5,3,2,close,20
29.5,3,3,close,21
29.5,6,0,close,20
29.5,6,0,open,15
29.5,6,1,close,16
29.5,6,1,open,14
29.5,6,2,close,17
29.5,6,2,open,13
29.5,6,3,close,16
29.5,6,2,close,19
29.5,6,3,close,20
29.5,9,0,close,14
29.5,9,0,open,12
29.5,9,1,close,15
29.5,9,1,open,15
29.5,9,2,close,15
29.5,9,2,open,13
29.5,9,3,close,13
29.5,9,3,open,12
29.5,12,0,close,20
29.5,12,0,open,13
29.5,12,1,close,21
29.5,12,1,open,15
29.5,12,2,close,16
29.5,12,2,open,14
29.5,12,3,close,24
29.5,12,3,open,14
29.5,12,0,close,16
29.5,12,1,close,18
29.5,12,2,close,13
30.0,3,0,close,17
30.0,3,0,open,15
30.0,3,1,close,15
30.0,3,1,open,16
30.0,3,2,close,22
30.0,3,2,open,15
30.0,3,3,close,17
30.0,3,0,close,25
30.0,3,2,close,21
30.0,3,3,close,22
30.0,6,0,close,21
30.0,6,0,open,15
30.0,6,1,close,16
30.0,6,1,open,14
30.0,6,2,close,19
30.0,6,2,open,13
30.0,6,3,close,16
30.0,6,2,close,19
30.0,6,3,close,20
30.0,9,0,close,15
30.0,9,0,open,12
30.0,9,1,close,15
30.0,9,1,open,15
30.0,9,2,close,15
30.0,9,2,open,13
30.0,9,3,close,15
30.0,9,3,open,12
30.0,12,0,close,21
30.0,12,0,open,13
30.0,12,1,close,22
30.0,12,1,open,15
30.0,12,2,close,15
30.0,12,2,open,14
30.0,12,3,close,18
30.0,12,3,open,14
30.0,12,0,close,17
30.0,12,1,close,18
30.0,12,2,close,14
-14.5,3,0,close,22
-14.5,3,0,open,16
-14.5,3,1,close,14
-14.5,3,1,open,18
-14.5,3,2,close,22
-14.5,3,2,open,13
-14.5,3,3,close,15
-14.5,3,0,close,15
-14.5,3,2,close,16
-14.5,3,3,close,17
-14.5,6,0,close,17
-14.5,6,0,open,17
-14.5,6,1,close,15
-14.5,6,1,open,17
-14.5,6,2,close,18
-14.5,6,2,open,13
-14.5,6,3,close,16
-14.5,6,2,close,16
-14.5,6,3,close,17
-14.5,9,0,close,15
-14.5,9,0,open,14
-14.5,9,1,close,15
-14.5,9,1,open,16
-14.5,9,2,close,13
-14.5,9,2,open,15
-14.5,9,3,close,13
-14.5,9,3,open,13
-14.5,12,0,close,17
-14.5,12,0,open,14
-14.5,12,1,close,17
-14.5,12,1,open,16
-14.5,12,2,close,15
-14.5,12,2,open,15
-14.5,12,3,close,19
-14.5,12,3,open,15
-14.5,12,0,close,17
-14.5,12,1,close,15
-14.5,12,2,close,14
-15.5,3,0,close,22
-15.5,3,0,open,15
-15.5,3,1,close,14
-15.5,3,1,open,18
-15.5,3,2,close,17
-15.5,3,2,open,13
-15.5,3,3,close,16
-15.5,3,0,close,22
-15.5,3,2,close,21
-15.5,3,3,close,22
-15.5,6,0,close,18
-15.5,6,0,open,17
-15.5,6,1,close,15
-15.5,6,1,open,17
-15.5,6,2,close,18
-15.5,6,2,open,14
-15.5,6,3,close,16
-15.5,6,2,close,18
-15.5,6,3,close,19
-15.5,9,0,close,14
-15.5,9,0,open,14
-15.5,9,1,close,17
-15.5,9,1,open,16
-15.5,9,2,close,13
-15.5,9,2,open,14
-15.5,9,3,close,14
-15.5,9,3,open,13
-15.5,12,0,close,17
-15.5,12,0,open,14
-15.5,12,1,close,17
-15.5,12,1,open,16
-15.5,12,2,close,16
-15.5,12,2,open,15
-15.5,12,3,close,18
-15.5,12,3,open,16
-15.5,12,0,close,17
-15.5,12,1,close,15
-15.5,12,2,close,14
-16.5,3,0,close,20
-16.5,3,0,open,15
-16.5,3,1,close,13
-16.5,3,1,open,18
-16.5,3,2,close,17
-16.5,3,2,open,13
-16.5,3,3,close,15
-16.5,3,0,close,22
-16.5,3,2,close,17
-16.5,3,3,close,18
-16.5,6,0,close,17
-16.5,6,0,open,17
-16.5,6,1,close,15
-16.5,6,1,open,17
-16.5,6,2,close,16
-16.5,6,2,open,14
-16.5,6,3,close,16
-16.5,6,2,close,15
-16.5,6,3,close,16
-16.5,9,0,close,15
-16.5,9,0,open,14
-16.5,9,1,close,17
-16.5,9,1,open,16
-16.5,9,2,close,13
-16.5,9,2,open,14
-16.5,9,3,close,14
-16.5,9,3,open,13
-16.5,12,0,close,17
-16.5,12,0,open,14
-16.5,12,1,close,17
-16.5,12,1,open,16
-16.5,12,2,close,14
-16.5,12,2,open,15
-16.5,12,3,close,18
-16.5,12,3,open,15
-16.5,12,0,close,17
-16.5,12,1,close,15
-16.5,12,2,close,14
-17.0,3,0,close,22
-17.0,3,0,open,15
-17.0,3,1,close,13
-17.0,3,1,open,18
-17.0,3,2,close,20
-17.0,3,2,open,14
-17.0,3,3,close,16
-17.0,3,0,close,22
-17.0,3,2,close,15
-17.0,3,3,close,16
-17.0,6,0,close,17
-17.0,6,0,open,17
-17.0,6,1,close,14
-17.0,6,1,open,17
-17.0,6,2,close,18
-17.0,6,2,open,14
-17.0,6,3,close,18
-17.0,6,2,close,17
-17.0,6,3,close,18
-17.0,9,0,close,15
-17.0,9,0,open,14
-17.0,9,1,close,16
-17.0,9,1,open,16
-17.0,9,2,close,13
-17.0,9,2,open,14
-17.0,9,3,close,14
-17.0,9,3,open,13
-17.0,12,0,close,17
-17.0,12,0,open,14
-17.0,12,1,close,17
-17.0,12,1,open,16
-17.0,12,2,close,16
-17.0,12,2,open,15
-17.0,12,3,close,18
-17.0,12,3,open,15
-17.0,12,0,close,17
-17.0,12,1,close,15
-17.0,12,2,close,13
-17.5,3,0,close,22
-17.5,3,0,open,15
-17.5,3,1,close,13
-17.5,3,1,open,18
-17.5,3,2,close,17
-17.5,3,2,open,13
-17.5,3,3,close,15
-17.5,3,0,close,21
-17.5,3,2,close,16
-17.5,3,3,close,17
-17.5,6,0,close,18
-17.5,6,0,open,17
-17.5,6,1,close,15
-17.5,6,1,open,17
-17.5,6,2,close,18
-17.5,6,2,open,13
-17.5,6,3,close,16
-17.5,6,2,close,15
-17.5,6,3,close,16
-17.5,9,0,close,15
-17.5,9,0,open,14
-17.5,9,1,close,17
-17.5,9,1,open,16
-17.5,9,2,close,14
-17.5,9,2,open,15
-17.5,9,3,close,14
-17.5,9,3,open,13
-17.5,12,0,close,17
-17.5,12,0,open,14
-17.5,12,1,close,17
-17.5,12,1,open,16
-17.5,12,2,close,13
-17.5,12,2,open,15
-17.5,12,3,close,18
-17.5,12,3,open,15
-17.5,12,0,close,17
-17.5,12,1,close,15
-17.5,12,2,close,14
-17.5,3,0,close,21
-17.5,3,0,open,15
-17.5,3,1,close,13
-17.5,3,1,open,18
-17.5,3,2,close,21
-17.5,3,2,open,13
-17.5,3,3,close,16
-17.5,3,0,close,15
-17.5,3,2,close,17
-17.5,3,3,close,18
-17.5,6,0,close,17
-17.5,6,0,open,17
-17.5,6,1,close,15
-17.5,6,1,open,17
-17.5,6,2,close,18
-17.5,6,2,open,13
-17.5,6,3,close,16
-17.5,6,2,close,17
-17.5,6,3,close,18
-17.5,9,0,close,15
-17.5,9,0,open,14
-17.5,9,1,close,17
-17.5,9,1,open,16
-17.5,9,2,close,13
-17.5,9,2,open,14
-17.5,9,3,close,13
-17.5,9,3,open,13
-17.5,12,0,close,17
-17.5,12,0,open,14
-17.5,12,1,close,17
-17.5,12,1,open,16
-17.5,12,2,close,16
-17.5,12,2,open,16
-17.5,12,3,close,17
-17.5,12,3,open,15
-17.5,12,0,close,17
-17.5,12,1,close,15
-17.5,12,2,close,14
-18.5,3,0,close,21
-18.5,3,0,open,15
-18.5,3,1,close,13
-18.5,3,1,open,18
-18.5,3,2,close,18
-18.5,3,2,open,13
-18.5,3,3,close,15
-18.5,3,0,close,15
-18.5,3,2,close,17
-18.5,3,3,close,18
-18.5,6,0,close,17
-18.5,6,0,open,17
-18.5,6,1,close,15
-18.5,6,1,open,17
-18.5,6,2,close,16
-18.5,6,2,open,14
-18.5,6,3,close,17
-18.5,6,2,close,15
-18.5,6,3,close,16
-18.5,9,0,close,17
-18.5,9,0,open,14
-18.5,9,1,close,17
-18.5,9,1,open,16
-18.5,9,2,close,13
-18.5,9,2,open,15
-18.5,9,3,close,13
-18.5,9,3,open,13
-18.5,12,0,close,17
-18.5,12,0,open,14
-18.5,12,1,close,17
-18.5,12,1,open,16
-18.5,12,2,close,14
-18.5,12,2,open,15
-18.5,12,3,close,18
-18.5,12,3,open,15
-18.5,12,0,close,17
-18.5,12,1,close,15
-18.5,12,2,close,14
-18.5,3,0,close,21
-18.5,3,0,open,15
-18.5,3,1,close,14
-18.5,3,1,open,18
-18.5,3,2,close,23
-18.5,3,2,open,13
-18.5,3,3,close,16
-18.5,3,0,close,23
-18.5,3,2,close,15
-18.5,3,3,close,16
-18.5,6,0,close,17
-18.5,6,0,open,17
-18.5,6,1,close,15
-18.5,6,1,open,17
-18.5,6,2,close,16
-18.5,6,2,open,13
-18.5,6,3,close,16
-18.5,6,2,close,16
-18.5,6,3,close,17
-18.5,9,0,close,15
-18.5,9,0,open,14
-18.5,9,1,close,16
-18.5,9,1,open,16
-18.5,9,2,close,13
-18.5,9,2,open,15
-18.5,9,3,close,13
-18.5,9,3,open,13
-18.5,12,0,close,18
-18.5,12,0,open,14
-18.5,12,1,close,16
-18.5,12,1,open,16
-18.5,12,2,close,15
-18.5,12,2,open,16
-18.5,12,3,close,18
-18.5,12,3,open,16
-18.5,12,0,close,17
-18.5,12,1,close,15
-18.5,12,2,close,13
-19.0,3,0,close,15
-19.0,3,0,open,15
-19.0,3,1,close,13
-19.0,3,1,open,18
-19.0,3,2,close,21
-19.0,3,2,open,13
-19.0,3,3,close,16
-19.0,3,0,close,15
-19.0,3,2,close,15
-19.0,3,3,close,16
-19.0,6,0,close,17
-19.0,6,0,open,17
-19.0,6,1,close,15
-19.0,6,1,open,17
-19.0,6,2,close,18
-19.0,6,2,open,13
-19.0,6,3,close,16
-19.0,6,2,close,18
-19.0,6,3,close,19
-19.0,9,0,close,15
-19.0,9,0,open,14
-19.0,9,1,close,17
-19.0,9,1,open,16
-19.0,9,2,close,13
-19.0,9,2,open,15
-19.0,9,3,close,14
-19.0,9,3,open,13
-19.0,12,0,close,17
-19.0,12,0,open,14
-19.0,12,1,close,20
-19.0,12,1,open,16
-19.0,12,2,close,15
-19.0,12,2,open,15
-19.0,12,3,close,18
-19.0,12,3,open,15
-19.0,12,0,close,17
-19.0,12,1,close,15
-19.0,12,2,close,13
-19.0,3,0,close,15
-19.0,3,0,open,15
-19.0,3,1,close,13
-19.0,3,1,open,18
-19.0,3,2,close,18
-19.0,3,2,open,15
-19.0,3,3,close,16
-19.0,3,0,close,15
-19.0,3,2,close,17
-19.0,3,3,close,18
-19.0,6,0,close,17
-19.0,6,0,open,17
-19.0,6,1,close,15
-19.0,6,1,open,17
-19.0,6,2,close,17
-19.0,6,2,open,13
-19.0,6,3,close,16
-19.0,6,2,close,17
-19.0,6,3,close,18
-19.0,9,0,close,15
-19.0,9,0,open,14
-19.0,9,1,close,17
-19.0,9,1,open,16
-19.0,9,2,close,14
-19.0,9,2,open,15
-19.0,9,3,close,14
-19.0,9,3,open,13
-19.0,12,0,close,17
-19.0,12,0,open,14
-19.0,12,1,close,20
-19.0,12,1,open,16
-19.0,12,2,close,14
-19.0,12,2,open,15
-19.0,12,3,close,18
-19.0,12,3,open,15
-19.0,12,0,close,16
-19.0,12,1,close,15
-19.0,12,2,close,14
-19.0,3,0,close,20
-19.0,3,0,open,15
-19.0,3,1,close,13
-19.0,3,1,open,18
-19.0,3,2,close,16
-19.0,3,2,open,13
-19.0,3,3,close,15
-19.0,3,0,close,22
-19.0,3,2,close,17
-19.0,3,3,close,18
-19.0,6,0,close,18
-19.0,6,0,open,17
-19.0,6,1,close,15
-19.0,6,1,open,17
-19.0,6,2,close,18
-19.0,6,2,open,13
-19.0,6,3,close,16
-19.0,6,2,close,18
-19.0,6,3,close,19
-19.0,9,0,close,15
-19.0,9,0,open,14
-19.0,9,1,close,17
-19.0,9,1,open,16
-19.0,9,2,close,13
-19.0,9,2,open,15
-19.0,9,3,close,14
-19.0,9,3,open,13
-19.0,12,0,close,17
-19.0,12,0,open,14
-19.0,12,1,close,17
-19.0,12,1,open,16
-19.0,12,2,close,14
-19.0,12,2,open,16
-19.0,12,3,close,18
-19.0,12,3,open,15
-19.0,12,0,close,16
-19.0,12,1,close,15
-19.0,12,2,close,13
-19.0,3,0,close,15
-19.0,3,0,open,15
-19.0,3,1,close,13
-19.0,3,1,open,18
-19.0,3,2,close,16
-19.0,3,2,open,13
-19.0,3,3,close,16
-19.0,3,0,close,15
-19.0,3,2,close,17
-19.0,3,3,close,18
-19.0,6,0,close,17
-19.0,6,0,open,17
-19.0,6,1,close,14
-19.0,6,1,open,17
-19.0,6,2,close,16
-19.0,6,2,open,13
-19.0,6,3,close,16
-19.0,6,2,close,16
-19.0,6,3,close,17
-19.0,9,0,close,15
-19.0,9,0,open,14
-19.0,9,1,close,15
-19.0,9,1,open,16
-19.0,9,2,close,14
-19.0,9,2,open,15
-19.0,9,3,close,14
-19.0,9,3,open,13
-19.0,12,0,close,15
-19.0,12,0,open,14
-19.0,12,1,close,19
-19.0,12,1,open,16
-19.0,12,2,close,16
-19.0,12,2,open,16
-19.0,12,3,close,17
-19.0,12,3,open,16
-19.0,12,0,close,17
-19.0,12,1,close,15
-19.0,12,2,close,13
-19.0,3,0,close,21
-19.0,3,0,open,15
-19.0,3,1,close,13
-19.0,3,1,open,18
-19.0,3,2,close,15
-19.0,3,2,open,15
-19.0,3,3,close,16
-19.0,3,0,close,15
-19.0,3,2,close,16
-19.0,3,3,close,17
-19.0,6,0,close,17
-19.0,6,0,open,17
-19.0,6,1,close,15
-19.0,6,1,open,17
-19.0,6,2,close,18
-19.0,6,2,open,13
-19.0,6,3,close,16
-19.0,6,2,close,16
-19.0,6,3,close,17
-19.0,9,0,close,15
-19.0,9,0,open,14
-19.0,9,1,close,16
-19.0,9,1,open,16
-19.0,9,2,close,13
-19.0,9,2,open,15
-19.0,9,3,close,14
-19.0,9,3,open,13
-19.0,12,0,close,16
-19.0,12,0,open,14
-19.0,12,1,close,18
-19.0,12,1,open,16
-19.0,12,2,close,13
-19.0,12,2,open,16
-19.0,12,3,close,18
-19.0,12,3,open,16
-19.0,12,0,close,18
-19.0,12,1,close,15
-19.0,12,2,close,13
-19.0,3,0,close,21
-19.0,3,0,open,15
-19.0,3,1,close,14
-19.0,3,1,open,18
-19.0,3,2,close,17
-19.0,3,2,open,13
-19.0,3,3,close,16
-19.0,3,0,close,18
-19.0,3,2,close,15
-19.0,3,3,close,16
-19.0,6,0,close,18
-19.0,6,0,open,17
-19.0,6,1,close,15
-19.0,6,1,open,17
-19.0,6,2,close,18
-19.0,6,2,open,13
-19.0,6,3,close,17
-19.0,6,2,close,17
-19.0,6,3,close,18
-19.0,9,0,close,15
-19.0,9,0,open,14
-19.0,9,1,close,17
-19.0,9,1,open,16
-19.0,9,2,close,13
-19.0,9,2,open,15
-19.0,9,3,close,17
-19.0,9,3,open,13
-19.0,12,0,close,18
-19.0,12,0,open,14
-19.0,12,1,close,16
-19.0,12,1,open,16
-19.0,12,2,close,13
-19.0,12,2,open,16
-19.0,12,3,close,18
-19.0,12,3,open,15
-19.0,12,0,close,16
-19.0,12,1,close,15
-19.0,12,2,close,13
-19.5,3,0,close,22
-19.5,3,0,open,16
-19.5,3,1,close,13
-19.5,3,1,open,18
-19.5,3,2,close,15
-19.5,3,2,open,13
-19.5,3,3,close,15
-19.5,3,0,close,15
-19.5,3,2,close,21
-19.5,3,3,close,22
-19.5,6,0,close,18
-19.5,6,0,open,17
-19.5,6,1,close,15
-19.5,6,1,open,17
-19.5,6,2,close,15
-19.5,6,2,open,14
-19.5,6,3,close,16
-19.5,6,2,close,17
-19.5,6,3,close,18
-19.5,9,0,close,15
-19.5,9,0,open,14
-19.5,9,1,close,16
-19.5,9,1,open,16
-19.5,9,2,close,14
-19.5,9,2,open,15
-19.5,9,3,close,14
-19.5,9,3,open,13
-19.5,12,0,close,14
-19.5,12,0,open,14
-19.5,12,1,close,15
-19.5,12,1,open,16
-19.5,12,2,close,14
-19.5,12,2,open,16
-19.5,12,3,close,18
-19.5,12,3,open,15
-19.5,12,0,close,15
-19.5,12,1,close,15
-19.5,12,2,close,14
-19.5,3,0,close,15
-19.5,3,0,open,15
-19.5,3,1,close,13
-19.5,3,1,open,18
-19.5,3,2,close,17
-19.5,3,2,open,13
-19.5,3,3,close,15
-19.5,3,0,close,15
-19.5,3,2,close,19
-19.5,3,3,close,20
-19.5,6,0,close,18
-19.5,6,0,open,17
-19.5,6,1,close,15
-19.5,6,1,open,17
-19.5,6,2,close,15
-19.5,6,2,open,14
-19.5,6,3,close,16
-19.5,6,2,close,15
-19.5,6,3,close,16
-19.5,9,0,close,15
-19.5,9,0,open,15
-19.5,9,1,close,16
-19.5,9,1,open,16
-19.5,9,2,close,14
-19.5,9,2,open,15
-19.5,9,3,close,14
-19.5,9,3,open,13
-19.5,12,0,close,17
-19.5,12,0,open,14
-19.5,12,1,close,16
-19.5,12,1,open,16
-19.5,12,2,close,16
-19.5,12,2,open,16
-19.5,12,3,close,17
-19.5,12,3,open,16
-19.5,12,0,close,17
-19.5,12,1,close,15
-19.5,12,2,close,15
-19.5,3,0,close,17
-19.5,3,0,open,15
-19.5,3,1,close,13
-19.5,3,1,open,18
-19.5,3,2,close,17
-19.5,3,2,open,13
-19.5,3,3,close,16
-19.5,3,0,close,15
-19.5,3,2,close,15
-19.5,3,3,close,16
-19.5,6,0,close,18
-19.5,6,0,open,17
-19.5,6,1,close,14
-19.5,6,1,open,17
-19.5,6,2,close,18
-19.5,6,2,open,13
-19.5,6,3,close,17
-19.5,6,2,close,15
-19.5,6,3,close,16
-19.5,9,0,close,15
-19.5,9,0,open,14
-19.5,9,1,close,17
-19.5,9,1,open,16
-19.5,9,2,close,13
-19.5,9,2,open,15
-19.5,9,3,close,17
-19.5,9,3,open,13
-19.5,12,0,close,17
-19.5,12,0,open,14
-19.5,12,1,close,17
-19.5,12,1,open,16
-19.5,12,2,close,16
-19.5,12,2,open,16
-19.5,12,3,close,18
-19.5,12,3,open,15
-19.5,12,0,close,18
-19.5,12,1,close,16
-19.5,12,2,close,13
-19.5,3,0,close,18
-19.5,3,0,open,15
-19.5,3,1,close,13
-19.5,3,1,open,18
-19.5,3,2,close,19
-19.5,3,2,open,13
-19.5,3,3,close,16
-19.5,3,0,close,15
-19.5,3,2,close,16
-19.5,3,3,close,17
-19.5,6,0,close,17
-19.5,6,0,open,17
-19.5,6,1,close,15
-19.5,6,1,open,17
-19.5,6,2,close,18
-19.5,6,2,open,13
-19.5,6,3,close,17
-19.5,6,2,close,18
-19.5,6,3,close,19
-19.5,9,0,close,15
-19.5,9,0,open,14
-19.5,9,1,close,16
-19.5,9,1,open,16
-19.5,9,2,close,13
-19.5,9,2,open,15
-19.5,9,3,close,14
-19.5,9,3,open,13
-19.5,12,0,close,17
-19.5,12,0,open,14
-19.5,12,1,close,19
-19.5,12,1,open,16
-19.5,12,2,close,16
-19.5,12,2,open,16
-19.5,12,3,close,19
-19.5,12,3,open,16
-19.5,12,0,close,14
-19.5,12,1,close,17
-19.5,12,2,close,14
-9.0,3,0,close,17
-9.0,3,0,open,16
-9.0,3,1,close,14
-9.0,3,1,open,18
-9.0,3,2,close,16
-9.0,3,2,open,13
-9.0,3,3,close,15
-9.0,3,0,close,22
-9.0,3,2,close,18
-9.0,3,3,close,19
-9.0,6,0,close,17
-9.0,6,0,open,16
-9.0,6,1,close,15
-9.0,6,1,open,16
-9.0,6,2,close,15
-9.0,6,2,open,14
-9.0,6,3,close,16
-9.0,6,2,close,19
-9.0,6,3,close,20
-9.0,9,0,close,15
-9.0,9,0,open,14
-9.0,9,1,close,18
-9.0,9,1,open,16
-9.0,9,2,close,14
-9.0,9,2,open,14
-9.0,9,3,close,13
-9.0,9,3,open,13
-9.0,12,0,close,17
-9.0,12,0,open,14
-9.0,12,1,close,17
-9.0,12,1,open,16
-9.0,12,2,close,16
-9.0,12,2,open,15
-9.0,12,3,close,20
-9.0,12,3,open,15
-9.0,12,0,close,17
-9.0,12,1,close,15
-9.0,12,2,close,13
-9.0,3,0,close,17
-9.0,3,0,open,15
-9.0,3,1,close,14
-9.0,3,1,open,18
-9.0,3,2,close,21
-9.0,3,2,open,13
-9.0,3,3,close,16
-9.0,3,0,close,22
-9.0,3,2,close,18
-9.0,3,3,close,19
-9.0,6,0,close,17
-9.0,6,0,open,16
-9.0,6,1,close,15
-9.0,6,1,open,16
-9.0,6,2,close,16
-9.0,6,2,open,14
-9.0,6,3,close,16
-9.0,6,2,close,17
-9.0,6,3,close,18
-9.0,9,0,close,15
-9.0,9,0,open,14
-9.0,9,1,close,16
-9.0,9,1,open,16
-9.0,9,2,close,14
-9.0,9,2,open,14
-9.0,9,3,close,13
-9.0,9,3,open,13
-9.0,12,0,close,17
-9.0,12,0,open,14
-9.0,12,1,close,16
-9.0,12,1,open,16
-9.0,12,2,close,16
-9.0,12,2,open,15
-9.0,12,3,close,19
-9.0,12,3,open,15
-9.0,12,0,close,14
-9.0,12,1,close,17
-9.0,12,2,close,17
-9.5,3,0,close,22
-9.5,3,0,open,16
-9.5,3,1,close,14
-9.5,3,1,open,18
-9.5,3,2,close,19
-9.5,3,2,open,15
-9.5,3,3,close,16
-9.5,3,0,close,17
-9.5,3,2,close,20
-9.5,3,3,close,21
-9.5,6,0,close,20
-9.5,6,0,open,17
-9.5,6,1,close,15
-9.5,6,1,open,16
-9.5,6,2,close,17
-9.5,6,2,open,14
-9.5,6,3,close,16
-9.5,6,2,close,17
-9.5,6,3,close,18
-9.5,9,0,close,15
-9.5,9,0,open,14
-9.5,9,1,close,18
-9.5,9,1,open,16
-9.5,9,2,close,13
-9.5,9,2,open,14
-9.5,9,3,close,13
-9.5,9,3,open,13
-9.5,12,0,close,15
-9.5,12,0,open,14
-9.5,12,1,close,16
-9.5,12,1,open,16
-9.5,12,2,close,16
-9.5,12,2,open,15
-9.5,12,3,close,19
-9.5,12,3,open,15
-9.5,12,0,close,17
-9.5,12,1,close,14
-9.5,12,2,close,17
-10.0,3,0,close,20
-10.0,3,0,open,15
-10.0,3,1,close,13
-10.0,3,1,open,18
-10.0,3,2,close,19
-10.0,3,2,open,16
-10.0,3,3,close,15
-10.0,3,0,close,22
-10.0,3,2,close,18
-10.0,3,3,close,19
-10.0,6,0,close,17
-10.0,6,0,open,16
-10.0,6,1,close,15
-10.0,6,1,open,16
-10.0,6,2,close,16
-10.0,6,2,open,13
-10.0,6,3,close,16
-10.0,6,2,close,16
-10.0,6,3,close,17
-10.0,9,0,close,15
-10.0,9,0,open,14
-10.0,9,1,close,18
-10.0,9,1,open,16
-10.0,9,2,close,13
-10.0,9,2,open,14
-10.0,9,3,close,13
-10.0,9,3,open,13
-10.0,12,0,close,15
-10.0,12,0,open,14
-10.0,12,1,close,17
-10.0,12,1,open,16
-10.0,12,2,close,16
-10.0,12,2,open,15
-10.0,12,3,close,19
-10.0,12,3,open,15
-10.0,12,0,close,17
-10.0,12,1,close,14
-10.0,12,2,close,14
-10.0,3,0,close,21
-10.0,3,0,open,15
-10.0,3,1,close,13
-10.0,3,1,open,18
-10.0,3,2,close,20
-10.0,3,2,open,13
-10.0,3,3,close,17
-10.0,3,0,close,22
-10.0,3,2,close,18
-10.0,3,3,close,19
-10.0,6,0,close,19
-10.0,6,0,open,16
-10.0,6,1,close,16
-10.0,6,1,open,16
-10.0,6,2,close,18
-10.0,6,2,open,13
-10.0,6,3,close,16
-10.0,6,2,close,16
-10.0,6,3,close,17
-10.0,9,0,close,15
-10.0,9,0,open,14
-10.0,9,1,close,17
-10.0,9,1,open,16
-10.0,9,2,close,13
-10.0,9,2,open,14
-10.0,9,3,close,13
-10.0,9,3,open,13
-10.0,12,0,close,17
-10.0,12,0,open,14
-10.0,12,1,close,17
-10.0,12,1,open,16
-10.0,12,2,close,16
-10.0,12,2,open,15
-10.0,12,3,close,19
-10.0,12,3,open,15
-10.0,12,0,close,17
-10.0,12,1,close,17
-10.0,12,2,close,14
-10.0,3,0,close,22
-10.0,3,0,open,15
-10.0,3,1,close,13
-10.0,3,1,open,18
-10.0,3,2,close,18
-10.0,3,2,open,14
-10.0,3,3,close,15
-10.0,3,0,close,23
-10.0,3,2,close,15
-10.0,3,3,close,16
-10.0,6,0,close,20
-10.0,6,0,open,16
-10.0,6,1,close,15
-10.0,6,1,open,16
-10.0,6,2,close,16
-10.0,6,2,open,14
-10.0,6,3,close,16
-10.0,6,2,close,15
-10.0,6,3,close,16
-10.0,9,0,close,14
-10.0,9,0,open,14
-10.0,9,1,close,16
-10.0,9,1,open,16
-10.0,9,2,close,13
-10.0,9,2,open,14
-10.0,9,3,close,14
-10.0,9,3,open,13
-10.0,12,0,close,17
-10.0,12,0,open,14
-10.0,12,1,close,18
-10.0,12,1,open,16
-10.0,12,2,close,16
-10.0,12,2,open,15
-10.0,12,3,close,19
-10.0,12,3,open,15
-10.0,12,0,close,17
-10.0,12,1,close,14
-10.0,12,2,close,14
-10.0,3,0,close,18
-10.0,3,0,open,16
-10.0,3,1,close,14
-10.0,3,1,open,18
-10.0,3,2,close,18
-10.0,3,2,open,13
-10.0,3,3,close,15
-10.0,3,0,close,18
-10.0,3,2,close,20
-10.0,3,3,close,21
-10.0,6,0,close,20
-10.0,6,0,open,16
-10.0,6,1,close,15
-10.0,6,1,open,16
-10.0,6,2,close,16
-10.0,6,2,open,14
-10.0,6,3,close,16
-10.0,6,2,close,18
-10.0,6,3,close,19
-10.0,9,0,close,15
-10.0,9,0,open,14
-10.0,9,1,close,17
-10.0,9,1,open,16
-10.0,9,2,close,13
-10.0,9,2,open,14
-10.0,9,3,close,14
-10.0,9,3,open,13
-10.0,12,0,close,14
-10.0,12,0,open,14
-10.0,12,1,close,17
-10.0,12,1,open,16
-10.0,12,2,close,14
-10.0,12,2,open,15
-10.0,12,3,close,19
-10.0,12,3,open,15
-10.0,12,0,close,14
-10.0,12,1,close,15
-10.0,12,2,close,17
-10.0,3,0,close,22
-10.0,3,0,open,16
-10.0,3,1,close,13
-10.0,3,1,open,18
-10.0,3,2,close,18
-10.0,3,2,open,13
-10.0,3,3,close,15
-10.0,3,0,close,18
-10.0,3,2,close,15
-10.0,3,3,close,16
-10.0,6,0,close,18
-10.0,6,0,open,17
-10.0,6,1,close,15
-10.0,6,1,open,16
-10.0,6,2,close,16
-10.0,6,2,open,14
-10.0,6,3,close,16
-10.0,6,2,close,17
-10.0,6,3,close,18
-10.0,9,0,close,15
-10.0,9,0,open,14
-10.0,9,1,close,17
-10.0,9,1,open,16
-10.0,9,2,close,13
-10.0,9,2,open,15
-10.0,9,3,close,13
-10.0,9,3,open,13
